,Artist,Name,Popularity,Year,genre,lyrics
3966,Lata Mangeshkar,Yeh Sama Sama Hai Ye Pyaar Ka Lyrics,39.40362609,2013,,"ye samaa, samaa hain ye pyaar kaa kisee ke intajaar kaa dil naa churaa le kahee meraa, mausam bahaar kaa,basane lage aakhon mein kuchh ayese sapane koee bulaaye jaise, nainon se apane ye samaa, samaa hain didaar kaa, kisee ke intajaar kaa,mil ke khayaalon mein hee, apane balam se nind gawaayee apanee, maine kasam se ye samaa, samaa hain khumaar kaa, kisee ke intajaar kaa"
3967,Lata Mangeshkar,Tere Liye Lyrics,38.52729248,2017,,"Tere liye, ham hain jiye, honton ko siye For your sake, I live with my lips sealed.,Tere liye, ham hain jiye, har aansoo piye For your sake, I live, swallowing all my tears.,Dil mein magar, jalte rahe, chaahat ke diye But in my heart, the lamp of love continues to burn,Tere liye, tere liye for your sake, for your sake,Tere liye, ham hain jiye, har aansoo piye For your sake, I live, swallowing all my tears.,Tere liye, ham hain jiye, honton ko siye For your sake, I live with my lips sealed.,Dil mein magar, jalte rahe, chaahat ke diye But in my heart, the lamp of love continues to burn,Tere liye, tere liye for your sake, for your sake,Aa... Zindagi, le ke aayi hai, beete dinon ki kitaab -2 Life has brought with it the chronicle of days past.,Ghere hain, ab hamein, yaadein be-hisaab incomparable memories surround us now.,Bin poochhe, mile mujhe, kitne saare jawaab Without asking, I received so many answers!,Chaaha tha kya, paaya hai kya, hamne dekhiye Look at what I desired, and what, in turn, I received.,Dil mein magar, jalte rahe, chaahat ke diye But in my heart, the lamp of love continues to burn,Tere liye, tere liye for your sake, for your sake,Kya kahoon, duniya ne kiya, mujh se kaisa bair -2 What can I say? The world has shown such ill-will to me.,Hukam tha, main jiyun, lekin tere baghair I'm commanded to live life, but without you.,Naadaan hai woh, kehte hain jo, mere liye tum ho ghair How ignorant they are, who say you are a stranger to me.,Kitne sitam, hampe sanam, logon ne kiye How many wrongs we have been done, my love!,Dil mein magar, jalte rahe, chaahat ke diye But in my heart, the lamp of love continues to burn,Tere liye, tere liye for your sake, for your sake,Tere liye, ham hain jiye, honton ko siye For your sake, I live with my lips sealed.,Tere liye, ham hain jiye, har aansoo piye For your sake, I live, swallowing all my tears.,Dil mein magar, jalte rahe, chaahat ke diye But in my heart, the lamp of love continues to burn,Tere liye, tere liye for your sake, for your sake,Tere liye -4"
3968,Lata Mangeshkar,Tum Aa Gaye Ho Noor Aa Gaya Lyrics,34.81826287,2018,,"Tum Aa Gaye Ho Noor Aa Gaya Hai Nahin To Charagon Se Lau Jaa Rahi Thi Lata Jine Ki Tumse Vajah Mil Gai Hai Ba Dii Bevajah Zindagi Jaa Rahi Thi Tum Aa Gaye Ho Noor Aa Gaya Hai,Kahan Se Chale Kahan Ke Liye Ye Khabar Nahin Thi Magar Koi Bhi Sira Jahan Ja Mila Vahin Tum Miloge Ke Ham Tak Tumhari Dua Aa Rahi Thi Tum Aa Gaye Ho Noor Aa Gaya Hai Lata Nahin To Charaagon Se Lau Jaa Rahi Thi Tum Aa Gaye Ho Noor Aa Gaya Hai,Din Duba Nahin Raat Dubi Nahin Jaane Kaisa Hai Safar Khwaabon Ke Diye Aankhon Men Liye Vahin Aa Rahe The Jahan Se Tumhaari Sadaa Aa Rahi Thii Tum Aa Gaye Ho Noor Aa Gaya Hai Nahin To Charagon Se Lau Ja Rahi Thi"
3969,Lata Mangeshkar,Paayoji Maine Ram Ratan Lyrics,32.78611771,2015,,Paayoji mainne ram ratan dhan paayo - 2 Vastu amolik dee mera sataguru - 2 Kripaa kari apnaayo (payo ji maine) Janam janam ki punji payee - 2 Jag mein sukhavnayo (payo ji maine) Kharcha na khute chor na lute - 2 Din din katat savayo (payo ji maine) Sat ki naav khevatiya satguru - 2 Bhavsagar taravayo (payo ji maine) Meera ke prabhu giridhar nagar - 2 Harakh harakh jas gaayo (payo ji maine)
3970,Lata Mangeshkar,Hum Bhool Gaye Re Har Baat Lyrics,31.20709666,2014,,"hum bhool gaye re har baat magar tera pyaar nahi bhoole kyaa kyaa hua dil ke saath - 2 magar tera pyaar nahi bhoole hum bhool gaye re har baat magar tera pyaar nahi bhoole,duniya se shikayat kya karate jab tune hame samaja hi nahi - 2 gairoko bhala kya samajate jab apanon ne samaja nahi tune chhod diya re mera haath - 2 magar tera pyar nahi bhoole kyaa kyaa hua dil ke sath - 2 magar tera pyar nahi bhoole hum bhool gaye re har baat magar tera pyar nahi bhoole,kasame khakar wade tode hum phir bhi tujhe naa bhool sake - 2 zoole to pade bagon mein magar hum bin tere na zool sake sawan mein jale re din raat - 2 magar tera pyar nahi bhoole kyaa kyaa hua dil ke sath - 2 magar tera pyar nahi bhoole hum bhool gaye re har baat magar tera pyar nahi bhoole"
3971,Lata Mangeshkar,Kuhu Kuhu Bole Koyaliya Lyrics,29.38425064,2015,,"Kuhu-kuhu bole koyaliya Kunj-kunj mein bhanvare dole Gun-gun bolen... kuhu ... Saja singaar ritu aayi basanti Jaise naar koi ho rasvanti Sa ni da ma da ni sa, ga ma ga ma da ni sa Re sa ni da ni sa re sa ni sa re sa ni Da ni ni da ni ni da ni, ma da da ma da da ma da Sa re ga ma da na Saja singaar ritu aayi basanti Jaise naar ho rasvanti Daali-daali kaliyon ko titaliyaan choomein Phool-phool pankhadiyaan kholen, amrit gholen, aa ... Bahaar Kaahe ghata mein bijali chamke Ho sakta hain megharaaj ne baadariya ka Shyaam-shyaam mukh choom liya ho Chori-chori man panchhi ude, naina jude aa ... Jaunpuri Chandrika dekh chhayi, peeya, chandrika dekh chaayi Chanda se milke, man hi man muskaayi Chhayi chandrika dekh chhaayi Sharad suhavan, madhu manbhavan Virahi jaanu ka sukh sarasaavan Sohni Chhaayi-chhaayi poonam ki ghataa, ghoonghat hata Aa ... kuhu-kuhu ... Yaman Saaras raat man bhaaye preeyatama, kamal-kamlini mile Kiran haar damke, jal mein chaand chamke Man saanand, aanand dole re Ni re ga ma da ni sa, da ni sa, sa ni sa, ga re ga Sa re ni sa da ni ma da sa, ni re ni re Da ni da ni ma da ma da ga ma ga ma Ga ma da ni sa, ga ma da ni sa, da ni sa"
3972,Lata Mangeshkar,Satyam Shivam Sundaram Lyrics,27.22828139,2016,,"--FEMALE-- Ishwar satya hai Satya hi Shiv hai Shiv hi sundar hai Jaago uth kar dekho Jeet jyot ujaagar hai Satyam Shivam sundaram, satyam Shivam sundaram Satyam Shivam sundaram, sundaram, aah, aah aah Satyam Shivam sundaram, satyam Shivam sundaram"
3973,Lata Mangeshkar,Tere Mere Honthon Pe Lyrics,25.98238356,2017,,"Tere mere hotoon pe meethe meethe geet mitwa, Agghe agghe chale hum, pitche pitche preet mitwa. oh... oh... oh...,Pehle pehle pyaar ki, pehli raat yad rahen gi. Phoolon ki is shehar ki, mulakaat yaad rahen gi. Kash yahi sari umar... Yunhi jaye beet mitwa. Aaghe aaghe chale hum, peeche peeche preet mitwa.,Aakhiyo mein tu bus ja, aakhiya mein bandh kar lun. Pehle in aakhiyon se, baatein mein chandh kar lun. Tere inhi baaton ne, diya mujhe geet mitwa. Aaghe aaghe chale hum, piche piche preet mitwa.,... Music...,Chote chote din raat, lambi lambi batein hai. Jaldi hai kis baat ki, bari mula katein hai. Bato mulakaton mein, umar jayein beet mitwa. Aaghe aaghe chale hum, peche peche preet mitwa. Tere mere hotoin pe... Meethe meethe geet mitwa... Aaghe aaghe chale hum... Peche peche preet mitwa..."
3974,Lata Mangeshkar,Jana Gana Mana Lyrics,23.01056724,2015,,"Jana gana mana adhi nayak jaya he Bharat bhagyavidhata Punjab, sindhu, Gujarat, maratha, dravid, uchal banga Vindhya, himachal, yamuna, ganga, uchal, jalasita ranga Tava shubh naame jage Tava shubh ahish mange Gaye Tava jaya gatha Jana gana mangal dayak jaya he Bharat bhagyavidhata Jaya he Jaya he Jaya he Jay jay jay jay he"
3975,Lata Mangeshkar,Unse Mili Nazar Ki Mere Hosh Udh Gaye Lyrics,21.18772121,2015,,"Unse Mili Nazar Ki Mere Hosh Udh Gaye Aisa Hua Asar Ki Mere Hosh Udh Gaye,Jab Woh Mile Mujhe Paheli Baar Unse Ho Gayi Aakhen Chaar Paas Na Baithe Pal Bhar Woh Phir Bhi Ho Gaya Unse Pyar Itni Thi Bas Khabar Ki Mere Hosh Udh Gaye,Unki Taraf Dil Jhukne Laga Badhke Kadam Phir Rukne Laga Apne Aap Dum Ghutne Laga Chaye Woh Iss Kadar Ki Mere Hosh Ud Gaye,Ghar Mere Aaya Woh Mehemaan Dil Mein Jagaye Sau Toofan Dekh Ke Unki Surat Ko Hay Rah Gayi Mein Hairan Tadpun Idhar Udhar Ki Mere Hosh Ud Gaye"
3976,Lata Mangeshkar,Sharfaroshi ki tammana ab humare dil mae hai Lyrics,21.18772121,2014,,"Sarfaroshi ki Tammana -, ab humare Dil Mae Hai Sarfaroshi ki Tammana -2, ab humare Dil Mae Hai-2 Dekhna hai zor kitna-2, Bazu-e-Qaatil mae hai Sarfaroshi ki tammana........ Aa....Aa.......Aa.......Aa...... Reh Rave-2 Rah-e-mohabbat-2, Reh na jana Raah mae-2- 2 Reh na jana raah mae Lazzat-e-sehra na wardi-2 , door ye manzil mae hai Sarfaroshi ki tammana.......,Waqt aane de bata denge, tujhe aye aashma - 2 Hum tujhe aye aashma.. Hum abhi se kya batayen - 2, Kya humare dil mae hai Sarfaroshi ki tammana.....,Aye shahid-e- 2 , Mulk-o-millat -2,main tere upar nisaar-2 -2 Main tere upar nisaar.. Ab teri Himmat ka charcha-2 , Gair ki mehfil mae hai Sarfaoshi ki tammana..... Ab humare dil mae ha"
3977,Lata Mangeshkar,Kabhi Main Kahoon Lyrics,16.39305886,2018,,"Yeh kya ho gaya,Sapna mera sacha ho gaya Kabhi main kahoon, Kabhi tum kaho Ke maine tumhe Yeh dil de diya,Kabhi main sunoon, Kabhi tum suno Ke maine tumhe Yeh dil de diya,Kabhi main kahoon, Kabhi tum kaho Ke maine tumhe Yeh dil de diya,Paas paas hum saath saath yun baithe rahe Ek dusre se yehi kehte rahe Paas paas hum saath saath yun baithe rahe Ek dusre se yehi kehte rahe Kabhi main kahoon, Kabhi tum kaho Ke maine tumhe Yeh dil de diya Kabhi main sunoon, Kabhi tum suno Ke maine tumhe Yeh dil de diya,Chalte rahe, udte rahe, Hum behte rahe Chalte rahe, udte rahe, Hum behte rahe Ek dusre se yehi kehte rahe Kabhi main kahoon, Kabhi tum kaho Ke maine tumhe Yeh dil de diya Kabhi main sunoon, Kabhi tum suno Ke maine tumhe Yeh dil de diya,Dard-e-dil, dard-e-jigar hum sehte rahe Ek dusre se yehi kehte rahe Dard-e-dil, dard-e-jigar hum sehte rahe Ek dusre se yehi kehte rahe Kabhi main kahoon, Kabhi tum kaho Ke maine tumhe Yeh dil de diya Kabhi main sunoon, Kabhi tum suno Ke maine tumhe Yeh dil de diya,Ke maine tumhe Yeh dil de diya Ke maine tumhe Yeh dil de diya Ke maine tumhe Yeh dil de diya,Ke maine tumhe Yeh dil de diya Ke maine tumhe Yeh dil de diya Mm hmm hmm hmm Hmm, mm mm mm Mm hmm, la la la la la"
3978,Lata Mangeshkar,Maan Mujhe Apne Aanchal Mein Lyrics,12.99119178,2015,,"Maa mujhe apne anchal mein Chipa ley, gale se laga ley Ki aur mera koyi nahi Maa mujhe apne anchal mein Chipa ley, gale se laga ley Ki aur mera koyi nahi Phir na sataunga kabhi pas bula ley Gale se laga ley ki aur mera koyi nahi Ki aur mera koyi nahi,Bhul meri chhoti si bhul jao mata Bhul meri chhoti si bhul jao mata Aise koyi apno se ruth nahi jata Ruth gaya hu mai to mujhko mana ley Gale se laga ley ki aur mera koyi nahi,Ki aur mera koyi nahi,Na to yaha aandiya na koi jyot hai Na to yaha aandiya na koi jyot hai Na to yaha jivan hai na koi maut hai Tune kiya hai mujhko kiske hawale Gale se laga ley ki aur mera koyi nahi Maa mujhe apne anchal mein Chipa ley, gale se laga ley Ki aur mera koyi nahi Phir na sataunga kabhi pas bula ley Gale se laga ley ki aur mera koyi nahi Ki aur mera koyi nahi."
3979,Lata Mangeshkar,Aaja Sanam Madhur Chandni Men Lyrics,8.196529429,2016,,"Jahan main jaati hoon wahin chale aate ho Chori chori mere dil mein samaate ho Yeh to batao ki tum mere kaun ho Jahan main jaati hoon wahin chale aate ho Chori chori mere dil mein samaate ho Yeh to batao ke tum mere kaun ho,Dil se dil ki lagan ki yeh baat hai Pyaar ki raah jatan ki yeh baat hai Mujhse na poochho ki tum mere kaun ho,O main to shor machaoongi, shor machaoongi O main to shor machaoongi, shor machaoongi Karni tumhari sab ko bataoongi Karni tumhari sab ko bataoongi Khair jo chaho chale jaao mere dar se Chhodo yeh aana jana dil ki dagar se Yeh to batao ke tum mere kaun ho,O maine kya bura kiya hai, kya bura kiya hai O maine kya bura kiya hai, kya bura kiya hai Dil de kar hi dil le liya hai Dil de kar hi dil le liya hai Kisi bade gyaani-dhyaani ko bulaao Abhi-abhi yahaan faisla karaao Mujhse na poochho ki tum mere kaun ho,O dil hi jab huye deewane, jab huye deewane O dil hi jab huye deewane, jab huye deewane Kehna hamara ab kaun maane Kehna hamara ab kaun maane,Jahan main jaati hoon wahin chale aate ho Chori chori mere dil mein samaate ho Yeh to batao ki tum mere kaun ho Mujhse na poochho ki tum mere kaun ho Yeh to batao ki tum mere kaun ho."
3980,Lata Mangeshkar,Arey Hai Hai Yeh Majboori Lyrics,8.196529429,2016,,"Are hai hai yeh majboorii, yeh mausam aur yeh doori mujhe pal pal hai tadpaaye Teri do takiyan di naukri te mera lakhon kaa saawan jaaye re Are hai hai yeh....,Kitne saawan beet gaye, baithi hoon aas lagaaye Kiss saawan mein mile sajanwa, woh saawan kab aaye kab aaye Madhur milan kaa yeh saawan hathon se nikla jaaye O teri do takiyan....,Prem ka aisa bandhan hai jo bandh ke phir naa toote Are naukari kaa hai kya bharosa, aaj mile kal chhoote, kal choote Ambar pe hai dhara swayam aur phir bhi too ghabraye O teri do takiyan....."
3981,Lata Mangeshkar,"Lag Ja Gale Se (From ""Woh Kaun Thee"") Lyrics",8.196529429,2017,,"Lag Ja Gale Ki Phir ye Hasin Raat Ho Na Ho shayad Phir Is Janam Mein mulakat Ho Na Ho lag Jaa Gale Se ...,hum Ko Mili Hai Aaj ye Ghadiya Naseeb Se je Bhar Ke Dekh Leejiye hamako Kareeb Se phir Apke Naseeb Mein ye Raat Ho Na Ho phir Is Janaam Mein mulakaat Ho Na Ho,lag Ja Gale Ki Phir ye Hasin Raat Ho Na Ho??,pas Aiye Ki Ham Nahin ayenge Baar Baar bahen Gale Mein Daal Ke ham Ro Le Zaar-Zaar ankhoon Se Phir Ye pyaar Ki Barsaat Ho Na Ho shayad Phir Is Janam Mein mulakat Ho Na Ho,lag Ja Gale Ki Phir ye Hasin Raat Ho Na Ho shayad Phir Is Janam Mein mulakat Ho Na Ho lag Jaa Gale Se ..."
3982,Lata Mangeshkar,"Nainon Mein Badra Chhaye (From ""Mera Saya"") Lyrics",8.196529429,2017,,"नैनों में बदरा छाए, बिजली सी चमके हाए ऐसे में बलम मोहे, गरवा लगा ले नैनों में... मदिरा में डूबी अँखियाँ, चंचल हैं दोनों सखियाँ ढलती रहेंगी तोहे, पलकों की प्यारी पखियाँ शरमा के देंगी तोहे, मदिरा के प्याले नैनों में... प्रेम दीवानी हूँ में, सपनों की रानी हूँ मैं पिछले जनम से तेरी, प्रेम कहानी हूँ मैं, आ इस जनम में भी तू अपना बना ले नैनों में..."
3983,Lata Mangeshkar,Jiya Jale Lyrics,8.196529429,2017,,"jiya jale jaan jale naino.n tale dhuaa.n chale dhuaa.n chale,punjirithanji konjikko munthiri muththoli chindhikko vanjani varna chundhari vaavae thaanginnakkath thakadhimiyaadum thanganilaavae hoi thanga kolusallae kurugum kuyilallae maarana mayilallae hoi thanga kolusallae kurugum kuyilallae maarana mayilallae,jiya jale jaan jale naino.n tale dhuaa.n chale dhuaa.n chale raat bhar dhuaa.n chale jaanuu.n na jaanuu.n na jaanuu.n na jaanuu.n na sakhe ri jiya jale jaan jale,naino.n tale dhuaa.n chale dhuaa.n chale raat bhar dhuaa.n chale jaanuu.n na jaanuu.n na jaanuu.n na jaanuu.n na sakhe ri dekhte hai.n tan mera man me.n chubhti hai nazar... ho.nTH sil jaate unke narm ho.nTo.n se magar ginti rahatii huu.n mai.n apni karvaTo.n ke silasile kya karuu.n kaise kahuu.n raat kab kaise dhale,he kuruvaani kiliyae ... kuruvaani kiliyae kukkuru kurukuru koovik kurugik kunnimanaththai ooyal aadi kooduvagukkik koottu vilikkunnae maaran ninnaik koogik kurugik koottu vilikkunnae kukkuru kurukuru koovik kurugik kunnimanaththai ooyal aadi kooduvagukkik koottu vilikkunnae maaran ninnaik koogik kurugik koottu vilikkunnae thanga kolusallae kurugum kuyilallae maarana mayilallae hoi thanga kolusallae kurugum kuyilallae maarana mayilallae hoi a.ng a.ng me.n jalti hai dard ki chingaariya.n masale phuulo.n ki mahak me.n titliyo.n ki kyaariya.n raat bhar bechaari meh.ndii pistii hai pairo.n tale kya karuu.n kaise kahuu.n raat kab kaise dhale"
3984,Lata Mangeshkar,Chudiyan Khanak Gayeen Lyrics,6.0,2018,,"Morani Baaga Ma Bole Aadhi Raatama Chhananachhan Chudiyaan Khanak Gayi Dekh Saahibaan Chudiyaan Khanak Gayi Haath Ma,Main To Laaj Ke Maare, Ho Gayi Pani Pani Sab Logon Ne Sun Li Meri Prem Kahani Munhase Baat Nikal Gayi Baat Baat Maa, Baat Baat Ma Chhananachhan Chudiyaan Khanak Gayi Dekh Saahibaan,Jaane Kaun Ghadi Main Nikale Saajan Gharase Main Ghunghat Mein Jaaun Gayi Kitane Savan Barasaae Meri Pyaas Na Bujhi Re Barasaat Maa, Barasaat Ma Chhananachhan Chudiyaan Khanak Gayi Dekh Sahibaan ...,Suni Sej Pe Saiyaan Sari Raat Main Jaagi Tere Piichhe Piichhe Meri Niind To Bhaagi Mera Chain Bhi Gaya Re Tere Sath Ma Chhananachhan Chudiyaan Khanak Gayi Dekh Saahibaan ...,O Mera Nehara Chhute Re Maaeri Chhaati Phuute Dhola O Dhola Mat Ja Ja Ja Re Dhola Mat Ja Ja Ja ...,Subscribe To Ansh Song's Feed"
3985,Lata Mangeshkar,Do Pal Lyrics,6.0,2018,,"Do Pal Ruka Khwabon Ka Karvan Aur Phir Chal Diyeh Tum Kahan Hum Kahaan Do Pal Ki Thi Yeh Dilon Ki Daastaan Aur Phir Chal Diyeh Tum Kahaan Hum Kahaan ... (2),Tum The Ke Thi Koi Ujli Kiran Tum The Yaa Koi Kali Muskayi Thi Tum The Yaa Sapnon Kaa Thaa Saavan Tum The Ke Khushiyon Ki Ghataa Chaayehe Thi Tum The Ke Thaa Koi Phool Khilaa Tum The Yaa Milaa Thaa Mujhe Nayaa Jahaan Do Pal Rukaa Khwabon Kaa Kaarvaan Aur Phir Chal Diyeh Tum Kahaan Hum Kahaan Do Pal Ki Thi Yeh Dilon Ki Daastaan Aur Phir Chal Diyeh Tum Kahaan Hum Kahaan ... (2),Tum The Yaa Khushboo Hawaon Mein Thi Tum The Yaa Rang Saari Dishaaon Mein The Tum The Yaa Roshni Raahon Mein Thi Tum The Yaa Geet Goonje Fizaaon Mein The Tum The Mile Yaa Mili Thi Manzilein Tum The Ke Thaa Jaadoo Bharaa Koi Samaa Do Pal Rukaa Khwabon Kaa Kaarvaan Aur Phir Chal Diyeh Tum Kahaan Hum Kahaan Do Pal Ki Thi Yeh Dilon Ki Daastaan Aur Phir Chal Diyeh Tum Kahaan Hum Kahaan Aur Phir Chal Diyeh Tum Kahaan Hum Kahaan ... (2)"
3986,Lata Mangeshkar,Ankhiyon Ko Rehne De Lyrics,6.0,2015,,"Na jaane kya hua jo toone chhu liya Na jaane kya hua jo toone chhoo liya Khila gulab ki tarah mera badan Nikhar nikhar gayi, sanvar sanvar gayi Nikhar nikhar gayi, sanvar sanvar gayi Bana ke aaina tujhe aye jaan-e-man Na jaane kya hua jo toone choo liya Bikhra hai kajal fizaon mein Bheegi bheegi hain shaamein Boondon ki rimjhim se jaagi Aag thandi hawa mein Aaja sanam yeh hasin aag hum Lein dil mein basa Na jaane kya hua jo toone chhu liya Khila gulab ki tarah mera badan Na jaane kya hua jo toone chhoo liya Aanchal kahan main kahan hoon Yeh mujhe hosh kya hai Yeh bekudi toone di hai Pyaar ka yeh nasha hai Sun le zara saaz-e-dil gaa raha Hai nagma tera Na jaane kya hua jo toone chhu liya Khila gulab ki tarah mera badan Na jaane kya hua jo toone chhu liya"
3987,Lata Mangeshkar,Aaja Sar E Bazaar Lyrics,6.0,2011,,"aaja aaja aaja aaja aaja sar e bazaar tera pyar bik raha hai aaja sar e bazaar tera pyar bik raha hai inkaar bik raha hai ikraar bik raha hai,aaja sar e bazaar tera pyar bik raha hai inkaar bik raha hai ikraar bik raha hai,rasm e wafa jahan men badnaam ho rahi hai parda nasheen haseena nilaam ho rahi hai nilaam ho rahi hai galiyon men aaj us ka deedar bik raha hai,aaja sar e bazaar tera pyar bik raha hai inkaar bik raha hai ikraar bik raha hai,duniya meri wafa ki keemat laga rahi hai meri jawaan mohabbat aansoo baha rahi hai aansoo baha rahi hai ashkon se jo bana hai woh haar bik raha hai,aaja sar e bazaar tera pyar bik raha hai inkaar bik raha hai ikraar bik raha hai,ulfat men jis ko dil ki har aarzoo se seencha furkat men jis ko hum ne apne lahoo se seencha apne lahoo se seencha ab ke bahaar men woh gulzaar bik raha hai,aaja sar e bazaar tera pyar bik raha hai inkaar bik raha hai ikraar bik raha hai,aaja sar e bazaar tera pyar bik raha hai,aaja aaja aaja aaja aaja aaja......."
3988,Lata Mangeshkar,Vande Matram Lyrics,6.0,2017,,
3989,Lata Mangeshkar,Hazaar Baatein Kahe Zamaana Meri Vafa Pe Yaqin Lyrics,6.0,2014,,"hazaar baatein kahe zamaana meri vafa pe yaqin rakhana - 2 har ek ada mein mein hai begunaahi meri ada pe yaqin rakhana hazaar baatein kahe,meri mohabbat ki zindagi ko nazar na lag jaaye is jahaan ki - 2 yahi sada hai dhadakate dil ki meri sada pe yaqin rakhana hazaar baatein kahe,kisi ko hansata na dekh paaye ajib shai hai ye bairi duniya - 2 ye bemuravvat hai bevafa hai na bevafa pe yaqin rakhana hazaar baatein kahe,nazar mein rahana hai kushanasibi nazar se girana hai behayaayi - 2 haya hai aurat ka ek gahana meri haya pe yaqin rakhana hazaar baatein kahe"
3990,Lata Mangeshkar,Na Jane Kyon Hota Hai Yeh Lyrics,6.0,2016,,"Na jaane kyon, hota hai yeh zindagi ke saath achanak ye man kisi ke jaane ke baad, kare phir usiki yaad chhoti chhoti si baat, na jaane kyon vo anjaan pal Dhal gaye kal, aaj vo rang badal badal, man ko machal machal rahen, na chal na jaane kyon, vo anjaan pal tere bina mere nainon me Toote re haay re sapanon ke mahal na jaane kyon, hota hai yeh zindagi ke saath ... vahi hai dagar vahi hai safar, hai nahin saath mere magar, ab mera hamsafar dhoonde nazar na jaane kyon, vahi hai dagar kahaa gaeen shamen madabhari vo mere, mere vo din gaye kidhar na jaane kyon, hota hai yeh zindagi ke saath ..."
3991,Lata Mangeshkar,Kya Yahi Pyar Hai Lyrics,6.0,2018,,"Kyaa yahi pyaar hai Haan, yahi pyaar hai Ho, dil tere bin kahin lagataa nahin Vakt guzarataa nahin Kyaa yahi pyaar hai Ha ha, haan, yahi pyaar hai Ho, dil tere bin kahin lagataa nahin Vakt guzarataa nahin Kyaa yahi pyaar hai Haan, yahi pyaar hai,Pahale main samajhaa, kuchh aur vajah in baaton ki Lekin ab jaanaa, kahaan nind gai meri raaton ki Jaagati rahati hoon main bhi, chaand nikalataa nahin oh Dil tere bin kahin lagataa nahin Vakt guzarataa nahin Kyaa yahi pyaar hai,Bholo, bholo na Haan, yahi pyaar hai,Kaise bhooloongi, too yaad hameshaa aaegaa Tere jaane se, jinaa mushkil ho jaaegaa Ab kuchh bhi ho dil pe koi, zor to chalataa nahin Dil tere bin kahin lagataa nahin Vakt guzarataa nahin Kyaa yahi pyaar hai Ha haan, yahi pyaar hai,Jaise phoolon ke, mausam mein ye dil khilate hain Premi, aise hi, kyaa patajhad mein bhi milate hain Rut badale, duniyaa badale, pyaar badalataa nahin oh Dil tere bin kahin lagataa nahin Vakt guzarataa nahin Kyaa yahi pyaar hai Haan, yahi pyaar hai Ho, dil tere bin kahin lagataa nahin Vakt guzarataa nahin,Hm Ah, ah ah Haan yahi pyaar hai Kyaa yahi pyaar hai Haan, yahi pyaar hai"
3992,Lata Mangeshkar,Holi Ke Din Lyrics,6.0,2017,,"Chalo saheli chalo saheli chalo re saathi chalo re saathi ye pakdo ye pakdo, ye pakdo ye pakdo, ye pakdo,Isse na chhodo arra arra arra baiyan na todo, oye theher ja bhabhi arre ja re sharabi,Kya ho raja gali mein aaja holi holi gaon ki gori o nakhrewali dungi main gali arre raamu ki saali holi re holi,Holi ke din dil khil jaate hain rangon mein rang mil jaate hain holi ke din dil khil jaate hain rangon mein rang mil jaate hain gile shikwe bhool ke doston dushman bhi gale mil jaate hain holi ke din dil khil jaate hain rangon mein rang mil jaate hain holi ke din dil khil jaate hain rangon mein rang mil jaate hain,holi hai.,Gori tere rang jaisa thoda sa main rang bana lu aa tere gulabi gaalon se thoda sa gulaal chura lu ja re ja deewane tu holi ke bahane tu ja re ja deewane tu holi ke bahane tu chhed na mujhe besaram puchh le zamane se aise hi bahane se liye aur diye dil jaate hain holi ke din dil khil jaate hain rango mein rang mil jaate hain"
3993,Lata Mangeshkar,Sukhkarta Dukhaharta Lyrics,6.0,2015,,
3994,Lata Mangeshkar,Jay Laxmi Mata Lyrics,6.0,2015,,
